idx,fk_src,fk_gt,wc_src,wc_gt,avg_rouge,rouge_std,best_model,rouge_OpenBioLLM-8B,fk_OpenBioLLM-8B,wc_OpenBioLLM-8B,compression_OpenBioLLM-8B,rouge_Mistral-7B,fk_Mistral-7B,wc_Mistral-7B,compression_Mistral-7B,rouge_BioMistral-7B-DARE,fk_BioMistral-7B-DARE,wc_BioMistral-7B-DARE,compression_BioMistral-7B-DARE
284,13.394672199170127,6.7096909594095955,241,271,0.6440485452510153,0.03603304763268026,BioMistral-7B-DARE,0.6629834254143646,6.7751092318534205,258,0.9520295202952029,0.6024955436720143,6.495098916967514,277,1.022140221402214,0.6666666666666667,6.650656028368797,282,1.040590405904059
285,15.204195624195624,7.527333333333335,222,300,0.6896307795072761,0.03015218350854205,Mistral-7B,0.7037643207855974,7.43018698692612,299,0.9966666666666667,0.7101200686106346,7.074663865546217,272,0.9066666666666666,0.6550079491255962,6.866102484472048,322,1.0733333333333333
286,15.108894009216595,7.64354761904762,250,336,0.6610724443737138,0.010522813276108366,Mistral-7B,0.6588921282798834,7.427276119402986,335,0.9970238095238095,0.672514619883041,6.615336102719034,331,0.9851190476190477,0.6518105849582172,6.949444444444445,360,1.0714285714285714
287,14.057888888888893,8.556091954022992,225,290,0.5842911657978839,0.004609406013815278,Mistral-7B,0.5811051693404635,7.215511420059581,265,0.9137931034482759,0.5895765472312703,6.9569329153605075,319,1.1,0.5821917808219178,7.048423133959471,289,0.996551724137931
288,11.263135981665396,7.027340153452688,187,230,0.5075292391760263,0.05308089235285348,OpenBioLLM-8B,0.5612648221343873,6.0617293233082705,266,1.1565217391304348,0.5061946902654867,5.238959531180896,323,1.4043478260869566,0.4551282051282051,5.562387434554974,382,1.6608695652173913
289,14.68683146067416,7.866665047757813,356,426,0.6569415595973221,0.04414534546813755,OpenBioLLM-8B,0.6850574712643678,5.994154351395732,435,1.0211267605633803,0.6060606060606061,5.658010342280228,393,0.9225352112676056,0.6797066014669927,5.774996761658031,386,0.9061032863849765
290,12.861333990147784,6.281106106106105,406,432,0.6577254274176811,0.03766855820619969,OpenBioLLM-8B,0.7008149010477299,6.347171717171715,414,0.9583333333333334,0.6310432569974554,6.602350457424354,343,0.7939814814814815,0.641318124207858,7.319005167958661,344,0.7962962962962963
291,13.718858695652173,7.451045454545458,230,275,0.7194499684960936,0.01878432579079936,OpenBioLLM-8B,0.7411347517730497,6.337322087506589,271,0.9854545454545455,0.708185053380783,6.677089743589743,273,0.9927272727272727,0.7090301003344481,6.506578947368421,304,1.1054545454545455
292,15.574000000000002,7.288962962962966,200,216,0.6625681620437757,0.05022065488673403,Mistral-7B,0.6868250539956804,7.56233695652174,230,1.0648148148148149,0.6960556844547563,6.689630541871924,203,0.9398148148148148,0.6048237476808905,6.796759665769724,307,1.4212962962962963
293,14.186445463320464,7.511791849529782,259,319,0.7118132031620116,0.06277039642204174,OpenBioLLM-8B,0.7840735068912711,8.309220253164558,316,0.9905956112852664,0.6707882534775889,7.721910828025479,314,0.9843260188087775,0.680577849117175,7.176986301369862,292,0.9153605015673981
294,13.842019635343622,5.2892533508158515,372,429,0.6734956619087601,0.0525655227214542,OpenBioLLM-8B,0.7333333333333333,6.177305769719563,407,0.9487179487179487,0.6347607052896725,5.029090909090911,363,0.8461538461538461,0.6523929471032746,5.879548898071626,363,0.8461538461538461
295,15.214039215686274,8.610172753116117,204,269,0.623861010145682,0.019565893049263174,OpenBioLLM-8B,0.6441947565543071,8.90428125,256,0.9516728624535316,0.6222222222222222,9.719794745484403,261,0.9702602230483272,0.6051660516605166,8.276818181818182,264,0.9814126394052045
296,14.340522545301308,6.423446088794925,339,430,0.615312518443354,0.022203079008506803,OpenBioLLM-8B,0.6409356725146199,6.858087074216105,403,0.9372093023255814,0.6032540675844806,7.2960919540229945,348,0.8093023255813954,0.6017478152309613,6.955428571428573,350,0.813953488372093
297,15.48419203747073,5.814508196721313,244,305,0.6600010906001744,0.04847345941354324,OpenBioLLM-8B,0.7159663865546217,7.411597096188746,290,0.9508196721311475,0.63125,6.063377245508981,334,1.0950819672131147,0.6327868852459017,7.110933014354067,304,0.9967213114754099
298,15.98217363344052,6.084491978609623,312,374,0.6519177197478864,0.043348907044297856,BioMistral-7B-DARE,0.6098901098901098,5.9063686635944705,350,0.9358288770053476,0.6493860845839018,6.207037223340041,355,0.9491978609625669,0.6964769647696476,5.6134862310575215,361,0.9652406417112299
299,12.934130781499203,5.523242860514518,342,446,0.66208224034311,0.006720157519711929,OpenBioLLM-8B,0.6674500587544065,4.822730643402398,393,0.8811659192825112,0.6642512077294688,4.584126559714793,374,0.8385650224215246,0.6545454545454547,5.038378378378379,370,0.8295964125560538
300,13.857090254152496,7.455237094443717,263,331,0.6601073452732645,0.03227596041983904,OpenBioLLM-8B,0.6858006042296072,7.784379645511724,318,0.9607250755287009,0.6706408345752608,7.454910436137073,321,0.9697885196374623,0.6238805970149254,7.648597519422108,319,0.9637462235649547
301,15.183894830659536,8.762918739635158,264,335,0.6786470784119413,0.014372333421084979,Mistral-7B,0.6795827123695976,9.016321656050955,314,0.9373134328358209,0.692528735632184,8.166405228758173,340,1.0149253731343284,0.6638297872340425,7.54298853868195,349,1.0417910447761194
302,13.465866157556274,5.73699346405229,311,340,0.7446356692310357,0.011645763772479285,OpenBioLLM-8B,0.7561327561327561,5.721871345029239,342,1.0058823529411764,0.7328467153284671,5.399948533196092,335,0.9852941176470589,0.744927536231884,5.363655782728106,339,0.9970588235294118
303,13.16256790123457,6.5441964285714285,324,350,0.6673347096610325,0.013744605414293388,OpenBioLLM-8B,0.6821917808219178,7.5742579471466875,373,1.0657142857142856,0.655072463768116,7.255484234234235,333,0.9514285714285714,0.6647398843930636,6.441621621621625,333,0.9514285714285714
304,12.816837008036266,5.048042626949989,422,421,0.6394066843523596,0.04127565748352523,OpenBioLLM-8B,0.6792009400705052,5.358257278266759,422,1.002375296912114,0.6422250316055625,5.054999139118461,363,0.8622327790973872,0.5967940813810111,4.929331135186057,386,0.9168646080760094
305,13.564150943396228,6.500403225806455,265,310,0.7070064694153126,0.014098743149195278,OpenBioLLM-8B,0.7177033492822967,5.985673556664292,305,0.9838709677419355,0.6910299003322259,5.758724555160146,281,0.9064516129032258,0.7122861586314151,5.886135825545171,321,1.0354838709677419
306,13.736677434240889,7.872224344978168,197,229,0.5984287336067844,0.022593696032804658,OpenBioLLM-8B,0.6215644820295984,6.651840336134452,238,1.039301310043668,0.576419213973799,6.643701793721974,223,0.9737991266375546,0.5973025048169557,7.254481978798587,283,1.2358078602620088
307,12.371196172248805,6.959946236559141,209,248,0.5913938862736406,0.03590232371777657,Mistral-7B,0.5995893223819301,6.069549549549553,222,0.8951612903225806,0.6224899598393574,6.51280325276711,233,0.9395161290322581,0.5521023765996345,6.394254658385094,280,1.1290322580645162
308,13.278852017937222,9.243246376811594,223,276,0.676551827844655,0.03888413755257417,OpenBioLLM-8B,0.7194244604316546,7.660784814436504,267,0.967391304347826,0.6666666666666666,7.0889590443686,293,1.0615942028985508,0.6435643564356436,7.098448275862069,319,1.1557971014492754
309,12.591242603550299,8.851179039301314,169,229,0.6679033588708497,0.09201051895263904,OpenBioLLM-8B,0.7280513918629551,7.827917933130699,235,1.0262008733624455,0.7136752136752137,7.350902953586502,237,1.034934497816594,0.5619834710743801,8.673335886633478,373,1.6288209606986899
310,14.011873899260305,7.916815718157185,334,369,0.6728337443785238,0.07789844971263486,OpenBioLLM-8B,0.7627785058977719,8.080158241758241,364,0.986449864498645,0.6286509040333796,8.276567996567998,333,0.9024390243902439,0.6270718232044199,6.397522123893804,339,0.9186991869918699
311,15.581234756097565,7.565727513227518,287,378,0.6502584400689718,0.05074890073273214,Mistral-7B,0.5967302452316077,5.2371605401350365,344,0.91005291005291,0.6976744186046512,6.11344752186589,343,0.9074074074074074,0.6563706563706563,6.200568673096111,388,1.0264550264550265
312,13.711561771561772,5.863636363636363,143,198,0.6090008132846196,0.0538346133886067,OpenBioLLM-8B,0.6700251889168766,6.431550802139039,187,0.9444444444444444,0.5887445887445887,7.224857142857143,250,1.2626262626262625,0.5682326621923938,6.557238396624477,237,1.196969696969697
313,16.164115646258505,6.8883103448275875,343,464,0.592037460516745,0.04083635376204562,OpenBioLLM-8B,0.6226851851851852,6.7089009275219595,393,0.8469827586206896,0.6077481840193705,6.2266754791804395,356,0.7672413793103449,0.5456790123456791,6.989262536873159,339,0.7306034482758621
314,12.550903763804374,6.276282051282056,262,312,0.7173311989157245,0.06312849253450113,Mistral-7B,0.6645669291338583,5.633766233766234,308,0.9871794871794872,0.7872696817420435,6.825510835913313,272,0.8717948717948718,0.7001569858712716,6.556942675159238,314,1.0064102564102564
315,14.321710059171597,8.867090909090912,169,198,0.6985243435494741,0.021653002853811998,BioMistral-7B-DARE,0.6943765281173595,6.911236586612162,206,1.0404040404040404,0.6792452830188679,7.198484848484849,220,1.1111111111111112,0.7219512195121951,6.942134146341463,205,1.0353535353535352
316,14.076875000000001,7.88848484848485,320,330,0.7632195572380859,0.04038724833169058,OpenBioLLM-8B,0.8097412480974124,8.127426768814782,317,0.9606060606060606,0.7371428571428571,7.607811822965029,359,1.087878787878788,0.7427745664739883,7.288002832861192,353,1.0696969696969696
317,14.608242548818087,7.462228189677759,288,347,0.7205578505676858,0.016722634203268284,OpenBioLLM-8B,0.7376093294460642,6.7401976284585,330,0.9510086455331412,0.7041847041847042,6.482210682492582,337,0.9711815561959655,0.7198795180722891,6.987803500846979,308,0.8876080691642652
318,13.119934860050893,6.50119857768053,393,457,0.5368419956094166,0.04121403067372402,OpenBioLLM-8B,0.584431137724551,6.480442346358945,369,0.8074398249452954,0.5128205128205129,6.066591775739461,313,0.6849015317286652,0.5132743362831859,5.987389464776818,326,0.7133479212253829
319,13.542425339366517,6.83884297520661,221,242,0.6494220836692851,0.07895581621575833,OpenBioLLM-8B,0.7355864811133201,7.690131147540985,244,1.0082644628099173,0.6321428571428571,8.499979296066254,294,1.2148760330578512,0.5805369127516778,7.292082976903334,334,1.3801652892561984
320,13.457486338797818,9.777692307692309,374,468,0.6520522235215408,0.0698961353207305,OpenBioLLM-8B,0.7308584686774942,9.202933333333334,375,0.8012820512820513,0.597560975609756,6.502337662337666,336,0.717948717948718,0.6277372262773723,7.271512163050623,338,0.7222222222222222
321,12.096399080056951,6.605924723800012,397,433,0.47794276972282007,0.02460888968445294,OpenBioLLM-8B,0.49457177322074786,7.497047696624129,381,0.8799076212471132,0.48958333333333337,7.466821183800626,321,0.7413394919168591,0.4496732026143791,7.106955835962147,317,0.7321016166281755
322,16.611187500000003,7.290391389432486,256,292,0.6174229830409003,0.07895538029277034,OpenBioLLM-8B,0.7084019769357496,6.8125653594771265,306,1.047945205479452,0.56682769726248,6.940268691588788,321,1.0993150684931507,0.5770392749244714,8.378991495987542,363,1.2431506849315068
323,14.537926267281112,6.231866269031553,248,277,0.5455538448097695,0.054996180390720135,OpenBioLLM-8B,0.5960502692998205,6.93733977172959,268,0.9675090252707581,0.5536547433903577,5.875313001605136,356,1.2851985559566788,0.48695652173913034,6.217187662450183,398,1.4368231046931408
324,15.147120853080569,9.310877192982456,211,255,0.7287073457701215,0.011282426352835202,Mistral-7B,0.7334525939177102,8.831566659840263,257,1.007843137254902,0.7368421052631579,9.814314759036147,249,0.9764705882352941,0.7158273381294964,9.416568627450982,255,1.0
325,15.14454451345756,7.734848484848484,207,330,0.6027556345857368,0.05239185148916866,OpenBioLLM-8B,0.6624203821656051,6.891197183098594,284,0.8606060606060606,0.5815831987075928,6.94877992831541,279,0.8454545454545455,0.5642633228840126,7.676870033670038,297,0.9
326,11.496640038731542,6.811008403361345,243,340,0.5571476494128983,0.038943422249922824,Mistral-7B,0.5151953690303906,7.832816091954026,348,1.0235294117647058,0.5921450151057401,7.14501383647799,318,0.9352941176470588,0.5641025641025641,6.575778816199378,321,0.9441176470588235
327,16.91899613899614,8.029976630229928,259,379,0.5888356320045125,0.03281056171890383,BioMistral-7B-DARE,0.5510752688172044,8.828648757016843,344,0.9076517150395779,0.6050420168067226,8.296930599369087,317,0.8364116094986808,0.6103896103896105,7.662333654773384,366,0.9656992084432717
328,16.681809523809523,8.091987559241709,300,422,0.6545825997524328,0.030669849944064794,OpenBioLLM-8B,0.6894031668696712,7.200303448275861,375,0.8886255924170616,0.6427656850192062,7.633846153846157,338,0.8009478672985783,0.631578947368421,7.560606060606062,330,0.7819905213270142
329,14.327619047619049,6.6290915231340755,252,329,0.6998064833691368,0.02850392558619449,Mistral-7B,0.6797583081570997,7.524923076923077,325,0.9878419452887538,0.7324364723467863,7.073094610778444,334,1.0151975683890577,0.6872246696035242,7.377096273291926,345,1.0486322188449848
330,13.463669279581936,6.7537658278570305,282,367,0.690173992480455,0.028320685038211234,OpenBioLLM-8B,0.721938775510204,7.308928571428574,392,1.0681198910081744,0.6675603217158177,6.35509074704262,363,0.989100817438692,0.6810228802153432,7.179721695129668,357,0.9727520435967303
331,13.442898134863704,7.9156146179402,287,301,0.66476908032284,0.05045808439847158,BioMistral-7B-DARE,0.6743044189852702,7.185806856187295,299,0.9933554817275747,0.6102236421725239,6.411794871794871,312,1.0365448504983388,0.7097791798107257,6.834403036576948,322,1.069767441860465
332,15.241115702479345,7.09824259726464,242,443,0.5712824580338872,0.007072954838404206,Mistral-7B,0.5632040050062578,7.575854743083003,352,0.7945823927765236,0.5763612217795484,8.745021645021648,308,0.6952595936794582,0.5742821473158551,6.069771733851386,355,0.801354401805869
333,16.15588235294118,6.993063583815033,272,346,0.5975125634635309,0.02804518987043922,Mistral-7B,0.600609756097561,8.43576510067114,298,0.861271676300578,0.6238805970149254,6.451259226616724,313,0.9046242774566474,0.5680473372781065,6.950404874213838,318,0.9190751445086706
334,12.923651960784316,5.710504201680674,153,204,0.5876651982963467,0.05596970937270046,OpenBioLLM-8B,0.6501240694789081,4.736140350877196,190,0.9313725490196079,0.5708154506437768,5.525657142857142,250,1.2254901960784315,0.5420560747663552,6.113165887850467,214,1.0490196078431373
335,16.320372670807455,6.398560986751942,322,398,0.6447187020742654,0.010642666310188113,OpenBioLLM-8B,0.6539440203562341,6.463254641909817,377,0.9472361809045227,0.6330749354005168,5.958284157259637,367,0.9221105527638191,0.6471371504660453,5.550007545746087,342,0.8592964824120602
336,20.013673469387758,7.80207228915663,203,249,0.5958612713661001,0.04568386546165686,Mistral-7B,0.5953654188948306,6.654352828379675,298,1.1967871485943775,0.6417910447761194,6.06214756258235,276,1.108433734939759,0.5504273504273505,7.432720035382577,323,1.2971887550200802
337,12.75435218460375,5.817401474701249,311,414,0.6359329334909024,0.015996298591886095,OpenBioLLM-8B,0.6512758201701093,6.988719211822662,406,0.9806763285024155,0.6371681415929205,6.792596348884384,374,0.9033816425120773,0.6193548387096774,7.381117318435756,358,0.8647342995169082
338,13.642205882352943,6.080586402266288,272,353,0.6583684413664415,0.02016382929600332,OpenBioLLM-8B,0.6796407185628743,5.856648086213305,299,0.8470254957507082,0.6559297218155198,6.591498734177218,316,0.8951841359773371,0.6395348837209301,6.40077757009346,321,0.9093484419263456
339,15.564124031007754,7.166742034943475,516,556,0.5762625906740931,0.021636445331908012,Mistral-7B,0.576271186440678,6.028211629479383,435,0.7823741007194245,0.5978947368421054,6.845670698682074,382,0.6870503597122302,0.5546218487394958,6.199534258844608,385,0.6924460431654677
340,15.999693877551021,5.465416493990883,196,254,0.571200688089521,0.031825568102805665,Mistral-7B,0.5468451242829828,5.40301550387597,258,1.015748031496063,0.6072106261859581,5.594519157088126,261,1.0275590551181102,0.559546313799622,6.439892268694553,263,1.0354330708661417
341,13.77716666666667,7.531655172413796,192,232,0.7488602108441764,0.03678875258208761,OpenBioLLM-8B,0.781456953642384,6.505202625570778,219,0.9439655172413793,0.7089715536105032,6.082157420578476,222,0.9568965517241379,0.7561521252796419,7.288417061611376,211,0.9094827586206896
342,11.144545454545458,4.727550988142294,176,253,0.6398841575811846,0.033843646343419465,Mistral-7B,0.6257668711656442,5.588164362519205,217,0.857707509881423,0.6785009861932939,4.442797202797205,234,0.924901185770751,0.6153846153846154,5.194125071715433,249,0.9841897233201581
